Country,Date,Year,MEASURE_PSE,PSE Value,MEASURE_GSSE,GSSE Value
United States,2023,2023-01-01,BPICSH,70.5852,GSSEJDSH,0.0
United States,2023,2023-01-01,BPICSH,70.5852,GSSEHASH,24.0476
United States,2023,2023-01-01,BPICSH,70.5852,GSSEMSH,12.9625
United States,2023,2023-01-01,BPICSH,70.5852,GSSEISH,11.0565
United States,2023,2023-01-01,BPICSH,70.5852,GSSEIASH,9.1368
United States,2023,2023-01-01,BPICSH,70.5852,GSSEICSH,1.8666
United States,2023,2023-01-01,BPICSH,70.5852,GSSELSH,0.0
United States,2023,2023-01-01,BPICSH,70.5852,GSSEIBSH,0.053
United States,2023,2023-01-01,BPICSH,70.5852,GSSEJBSH,0.0124
United States,2023,2023-01-01,BPICSH,70.5852,GSSEJCSH,28.6398
United States,2023,2023-01-01,BPICSH,70.5852,GSSEJASH,0.0
United States,2014,2014-01-01,BPICSH,62.6323,GSSEHSH,28.9243
United States,2014,2014-01-01,BPICSH,62.6323,GSSEKBSH,13.2122
United States,2014,2014-01-01,BPICSH,62.6323,GSSEKASH,0.0
United States,2014,2014-01-01,BPICSH,62.6323,GSSEJSH,26.1265
United States,2014,2014-01-01,BPICSH,62.6323,GSSEJDSH,0.0
United States,2014,2014-01-01,BPICSH,62.6323,GSSEHASH,26.8648
United States,2014,2014-01-01,BPICSH,62.6323,GSSELSH,
United States,2014,2014-01-01,BPICSH,62.6323,GSSEIBSH,0.0
United States,2014,2014-01-01,BPICSH,62.6323,GSSEJBSH,0.2591
United States,2014,2014-01-01,BPICSH,62.6323,GSSEJASH,0.0
United States,2014,2014-01-01,BPICSH,62.6323,GSSEHBSH,2.0595
United States,2014,2014-01-01,BPICSH,62.6323,GSSEKSH,13.2122
United States,2014,2014-01-01,BPICSH,62.6323,GSSEMSH,16.513
United States,2014,2014-01-01,BPICSH,62.6323,GSSEISH,15.2369
United States,2014,2014-01-01,BPICSH,62.6323,GSSEIASH,12.9013
United States,2014,2014-01-01,BPICSH,62.6323,GSSEICSH,2.3356
United States,2014,2014-01-01,BPICSH,62.6323,GSSEJCSH,25.8674
United States,2015,2015-01-01,BPICSH,60.7652,GSSEHBSH,2.0023
United States,2015,2015-01-01,BPICSH,60.7652,GSSEKSH,14.7181
United States,2015,2015-01-01,BPICSH,60.7652,GSSEKASH,0.0
United States,2015,2015-01-01,BPICSH,60.7652,GSSEJDSH,0.0
United States,2015,2015-01-01,BPICSH,60.7652,GSSEHASH,24.2693
United States,2015,2015-01-01,BPICSH,60.7652,GSSEMSH,15.3162
United States,2015,2015-01-01,BPICSH,60.7652,GSSEISH,13.8093
United States,2015,2015-01-01,BPICSH,60.7652,GSSEIASH,11.6341
United States,2015,2015-01-01,BPICSH,60.7652,GSSEICSH,2.1752
United States,2015,2015-01-01,BPICSH,60.7652,GSSELSH,0.0806
United States,2015,2015-01-01,BPICSH,60.7652,GSSEIBSH,0.0
United States,2015,2015-01-01,BPICSH,60.7652,GSSEJBSH,0.2532
United States,2015,2015-01-01,BPICSH,60.7652,GSSEJCSH,29.5512
United States,2015,2015-01-01,BPICSH,60.7652,GSSEJASH,0.0
United States,2015,2015-01-01,BPICSH,60.7652,GSSEHSH,26.2716
United States,2015,2015-01-01,BPICSH,60.7652,GSSEKBSH,14.7181
United States,2015,2015-01-01,BPICSH,60.7652,GSSEJSH,29.8044
United States,2016,2016-01-01,BPICSH,59.353,GSSEHBSH,1.4533
United States,2016,2016-01-01,BPICSH,59.353,GSSEHSH,23.1822
United States,2016,2016-01-01,BPICSH,59.353,GSSEKBSH,12.4641
United States,2016,2016-01-01,BPICSH,59.353,GSSEKSH,12.4641
United States,2016,2016-01-01,BPICSH,59.353,GSSEKASH,0.0
United States,2016,2016-01-01,BPICSH,59.353,GSSEJSH,33.8196
United States,2016,2016-01-01,BPICSH,59.353,GSSEHASH,21.7289
United States,2016,2016-01-01,BPICSH,59.353,GSSEMSH,17.6356
United States,2016,2016-01-01,BPICSH,59.353,GSSEISH,12.8077
United States,2016,2016-01-01,BPICSH,59.353,GSSEIASH,10.7585
United States,2016,2016-01-01,BPICSH,59.353,GSSEICSH,2.0492
United States,2016,2016-01-01,BPICSH,59.353,GSSELSH,0.0908
United States,2016,2016-01-01,BPICSH,59.353,GSSEJCSH,33.5875
United States,2016,2016-01-01,BPICSH,59.353,GSSEJDSH,0.0
United States,2016,2016-01-01,BPICSH,59.353,GSSEIBSH,0.0
United States,2016,2016-01-01,BPICSH,59.353,GSSEJBSH,0.2321
United States,2016,2016-01-01,BPICSH,59.353,GSSEJASH,0.0
United States,2017,2017-01-01,BPICSH,60.9546,GSSEHBSH,1.7014
United States,2017,2017-01-01,BPICSH,60.9546,GSSEHSH,22.5504
United States,2017,2017-01-01,BPICSH,60.9546,GSSEKBSH,12.7369
United States,2017,2017-01-01,BPICSH,60.9546,GSSEKSH,12.7369
United States,2017,2017-01-01,BPICSH,60.9546,GSSEJSH,39.019
United States,2017,2017-01-01,BPICSH,60.9546,GSSEJDSH,0.0
United States,2017,2017-01-01,BPICSH,60.9546,GSSEHASH,20.849
United States,2017,2017-01-01,BPICSH,60.9546,GSSEMSH,13.8795
United States,2017,2017-01-01,BPICSH,60.9546,GSSEISH,11.8143
United States,2017,2017-01-01,BPICSH,60.9546,GSSEIASH,10.0955
United States,2017,2017-01-01,BPICSH,60.9546,GSSEICSH,1.7188
United States,2017,2017-01-01,BPICSH,60.9546,GSSEIBSH,0.0
United States,2017,2017-01-01,BPICSH,60.9546,GSSEJBSH,0.2162
United States,2017,2017-01-01,BPICSH,60.9546,GSSEJCSH,38.8028
United States,2017,2017-01-01,BPICSH,60.9546,GSSEJASH,0.0
United States,2017,2017-01-01,BPICSH,60.9546,GSSEKASH,0.0
United States,2017,2017-01-01,BPICSH,60.9546,GSSELSH,0.0
United States,2018,2018-01-01,BPICSH,77.9484,GSSEHBSH,1.6519
United States,2018,2018-01-01,BPICSH,77.9484,GSSEHSH,22.5306
United States,2018,2018-01-01,BPICSH,77.9484,GSSEKBSH,12.105
United States,2018,2018-01-01,BPICSH,77.9484,GSSEKSH,12.105
United States,2018,2018-01-01,BPICSH,77.9484,GSSEKASH,0.0
United States,2018,2018-01-01,BPICSH,77.9484,GSSEJSH,38.6255
United States,2018,2018-01-01,BPICSH,77.9484,GSSEJDSH,0.0
United States,2018,2018-01-01,BPICSH,77.9484,GSSEHASH,20.8786
United States,2018,2018-01-01,BPICSH,77.9484,GSSEMSH,13.6145
United States,2018,2018-01-01,BPICSH,77.9484,GSSEISH,13.0107
United States,2018,2018-01-01,BPICSH,77.9484,GSSEIASH,11.2355
United States,2018,2018-01-01,BPICSH,77.9484,GSSEICSH,1.7752
United States,2018,2018-01-01,BPICSH,77.9484,GSSELSH,0.1138
United States,2018,2018-01-01,BPICSH,77.9484,GSSEIBSH,0.0
United States,2018,2018-01-01,BPICSH,77.9484,GSSEJBSH,0.0252
United States,2018,2018-01-01,BPICSH,77.9484,GSSEJCSH,38.6003
United States,2018,2018-01-01,BPICSH,77.9484,GSSEJASH,0.0
United States,2019,2019-01-01,BPICSH,78.7874,GSSEHBSH,1.4265
United States,2019,2019-01-01,BPICSH,78.7874,GSSEHSH,24.3576
United States,2019,2019-01-01,BPICSH,78.7874,GSSEKBSH,16.4583
United States,2019,2019-01-01,BPICSH,78.7874,GSSEKSH,16.4583
United States,2019,2019-01-01,BPICSH,78.7874,GSSEKASH,0.0
United States,2019,2019-01-01,BPICSH,78.7874,GSSEJSH,33.2563
United States,2019,2019-01-01,BPICSH,78.7874,GSSEJDSH,0.0
United States,2019,2019-01-01,BPICSH,78.7874,GSSEHASH,22.9311
United States,2019,2019-01-01,BPICSH,78.7874,GSSEMSH,14.6394
United States,2019,2019-01-01,BPICSH,78.7874,GSSEISH,11.1787
United States,2019,2019-01-01,BPICSH,78.7874,GSSEIASH,9.3873
United States,2019,2019-01-01,BPICSH,78.7874,GSSEICSH,1.7914
United States,2019,2019-01-01,BPICSH,78.7874,GSSELSH,0.1097
United States,2019,2019-01-01,BPICSH,78.7874,GSSEIBSH,0.0
United States,2019,2019-01-01,BPICSH,78.7874,GSSEJBSH,0.0098
United States,2019,2019-01-01,BPICSH,78.7874,GSSEJCSH,33.2465
United States,2019,2019-01-01,BPICSH,78.7874,GSSEJASH,0.0
United States,2020,2020-01-01,BPICSH,77.7539,GSSEHBSH,1.8667
United States,2020,2020-01-01,BPICSH,77.7539,GSSEHSH,28.5872
United States,2020,2020-01-01,BPICSH,77.7539,GSSEKBSH,16.6322
United States,2020,2020-01-01,BPICSH,77.7539,GSSEKSH,16.6322
United States,2020,2020-01-01,BPICSH,77.7539,GSSEKASH,0.0
United States,2020,2020-01-01,BPICSH,77.7539,GSSEJSH,24.0779
United States,2020,2020-01-01,BPICSH,77.7539,GSSEJDSH,0.0
United States,2020,2020-01-01,BPICSH,77.7539,GSSEHASH,26.7206
United States,2020,2020-01-01,BPICSH,77.7539,GSSEMSH,17.364
United States,2020,2020-01-01,BPICSH,77.7539,GSSEISH,13.3288
United States,2020,2020-01-01,BPICSH,77.7539,GSSEIASH,11.1266
United States,2020,2020-01-01,BPICSH,77.7539,GSSEICSH,2.2009
United States,2020,2020-01-01,BPICSH,77.7539,GSSELSH,0.0099
United States,2020,2020-01-01,BPICSH,77.7539,GSSEIBSH,0.0014
United States,2020,2020-01-01,BPICSH,77.7539,GSSEJBSH,0.0
United States,2020,2020-01-01,BPICSH,77.7539,GSSEJCSH,24.0779
United States,2020,2020-01-01,BPICSH,77.7539,GSSEJASH,0.0
United States,2021,2021-01-01,BPICSH,83.0468,GSSEHBSH,2.0863
United States,2021,2021-01-01,BPICSH,83.0468,GSSEHSH,25.4331
United States,2021,2021-01-01,BPICSH,83.0468,GSSEKBSH,18.6929
United States,2021,2021-01-01,BPICSH,83.0468,GSSEKSH,18.6929
United States,2021,2021-01-01,BPICSH,83.0468,GSSEKASH,0.0
United States,2021,2021-01-01,BPICSH,83.0468,GSSEJSH,29.0131
United States,2021,2021-01-01,BPICSH,83.0468,GSSEJDSH,0.0
United States,2021,2021-01-01,BPICSH,83.0468,GSSEHASH,23.3468
United States,2021,2021-01-01,BPICSH,83.0468,GSSEMSH,15.9482
United States,2021,2021-01-01,BPICSH,83.0468,GSSEISH,10.8959
United States,2021,2021-01-01,BPICSH,83.0468,GSSEIASH,9.116
United States,2021,2021-01-01,BPICSH,83.0468,GSSEICSH,1.7763
United States,2021,2021-01-01,BPICSH,83.0468,GSSELSH,0.0167
United States,2021,2021-01-01,BPICSH,83.0468,GSSEIBSH,0.0037
United States,2021,2021-01-01,BPICSH,83.0468,GSSEJBSH,0.0
United States,2021,2021-01-01,BPICSH,83.0468,GSSEJCSH,29.0131
United States,2021,2021-01-01,BPICSH,83.0468,GSSEJASH,0.0
United States,2022,2022-01-01,BPICSH,75.244,GSSEHBSH,1.9718
United States,2022,2022-01-01,BPICSH,75.244,GSSEHSH,22.9621
United States,2022,2022-01-01,BPICSH,75.244,GSSEKBSH,16.7304
United States,2022,2022-01-01,BPICSH,75.244,GSSEKSH,16.7304
United States,2022,2022-01-01,BPICSH,75.244,GSSEKASH,0.0
United States,2022,2022-01-01,BPICSH,75.244,GSSEJSH,37.0294
United States,2022,2022-01-01,BPICSH,75.244,GSSEJDSH,0.0
United States,2022,2022-01-01,BPICSH,75.244,GSSEMSH,12.9551
United States,2022,2022-01-01,BPICSH,75.244,GSSEISH,10.2968
United States,2022,2022-01-01,BPICSH,75.244,GSSEIASH,8.6342
United States,2022,2022-01-01,BPICSH,75.244,GSSEICSH,1.6583
United States,2022,2022-01-01,BPICSH,75.244,GSSELSH,0.0263
United States,2022,2022-01-01,BPICSH,75.244,GSSEIBSH,0.0043
United States,2022,2022-01-01,BPICSH,75.244,GSSEJBSH,0.006
United States,2022,2022-01-01,BPICSH,75.244,GSSEJCSH,37.0234
United States,2022,2022-01-01,BPICSH,75.244,GSSEJASH,0.0
United States,2022,2022-01-01,BPICSH,75.244,GSSEHASH,20.9902
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEICSH,0.0
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEJDSH,0.0
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSELSH,0.0
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEHSH,61.4692
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEIBSH,8.5529
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEKBSH,0.2761
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEHASH,56.7979
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEIASH,0.7529
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEISH,9.3058
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEHBSH,4.6713
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEJBSH,16.1602
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEMSH,0.0
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEKSH,0.543
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEJCSH,0.1747
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEKASH,0.2669
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEJASH,12.347
Australia,2014,2014-01-01,BP_OPWLSH,40.8426,GSSEJSH,28.682
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEHSH,60.6339
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEIBSH,10.1605
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEICSH,0.0
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEKBSH,1.219
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEHASH,55.1371
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEIASH,0.889
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEISH,11.0495
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEHBSH,5.4968
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEJDSH,0.0
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEJBSH,14.6664
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEMSH,0.0
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEKSH,2.2664
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSELSH,0.0
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEJCSH,0.0917
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEKASH,1.0474
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEJASH,11.2922
Australia,2015,2015-01-01,BP_OPWLSH,35.7015,GSSEJSH,26.0502
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEHSH,47.3452
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEIBSH,10.4635
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEKBSH,1.0548
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEHASH,44.8672
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEIASH,0.6989
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEISH,11.1625
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEHBSH,2.478
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEJBSH,12.222
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEMSH,0.3434
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEKSH,1.9423
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEJCSH,0.0152
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEKASH,0.8875
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEJASH,26.9693
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEJSH,39.2065
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEICSH,0.0
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSEJDSH,0.0
Australia,2016,2016-01-01,BP_OPWLSH,38.9876,GSSELSH,0.0
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEHSH,45.5474
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEIBSH,8.3783
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEICSH,0.0
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEKBSH,1.6064
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEHASH,44.9301
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEIASH,0.5708
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEISH,8.9491
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEHBSH,0.6173
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEJDSH,0.0
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEJBSH,14.0651
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEMSH,0.2067
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEKSH,2.0473
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSELSH,0.0
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEJCSH,0.3187
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEKASH,0.4409
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEJASH,28.8658
Australia,2017,2017-01-01,BP_OPWLSH,36.5786,GSSEJSH,43.2496
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEHSH,54.9582
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEIBSH,6.22
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEICSH,0.0
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEKBSH,1.5822
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEHASH,52.8568
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEIASH,0.5649
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEISH,6.7849
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEHBSH,2.1014
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEJDSH,0.0
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEJBSH,12.275
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEMSH,0.4909
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEKSH,2.0525
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSELSH,0.0
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEJCSH,0.0028
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEKASH,0.4703
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEJASH,23.4356
Australia,2018,2018-01-01,BP_OPWLSH,28.8285,GSSEJSH,35.7135
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEHSH,68.9716
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEIBSH,8.7256
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEICSH,0.0
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEKBSH,1.9774
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEHASH,68.2778
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEIASH,0.8002
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEISH,9.5259
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEHBSH,0.6939
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEJDSH,0.0
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEJBSH,5.0533
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEMSH,1.1751
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEKSH,6.6295
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSELSH,0.0
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEJCSH,0.0
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEKASH,4.652
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEJASH,8.6447
Australia,2019,2019-01-01,BP_OPWLSH,23.3323,GSSEJSH,13.6979
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEHSH,49.0599
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEIBSH,7.4926
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEICSH,0.0
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEKBSH,0.637
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEHASH,46.0885
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEIASH,0.379
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEISH,7.8716
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEHBSH,2.9713
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEJDSH,0.0
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEJBSH,7.3639
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEMSH,0.5983
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEKSH,18.3732
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSELSH,0.0
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEJCSH,0.0108
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEKASH,17.7361
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEJASH,16.7224
Australia,2020,2020-01-01,BP_OPWLSH,33.653,GSSEJSH,24.097
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEHSH,50.6467
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEIBSH,7.7506
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEICSH,0.0
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEKBSH,0.8642
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEHASH,48.5386
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEIASH,0.3734
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEISH,8.124
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEHBSH,2.1081
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEJDSH,0.0
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEJBSH,3.4756
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEMSH,0.3493
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEKSH,23.7923
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSELSH,0.0
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEJCSH,0.008
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEKASH,22.9281
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEJASH,13.6042
Australia,2021,2021-01-01,BP_OPWLSH,28.845,GSSEJSH,17.0877
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEHSH,62.6009
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEIBSH,8.5449
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEICSH,0.0
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEKBSH,0.8783
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEHASH,60.4277
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEIASH,0.4533
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEISH,8.9982
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEHBSH,2.1732
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEJDSH,0.0
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEJBSH,2.4432
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEMSH,0.4135
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEKSH,1.7491
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSELSH,0.0
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEJCSH,0.0094
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEKASH,0.8708
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEJASH,23.7858
Australia,2022,2022-01-01,BP_OPWLSH,24.083,GSSEJSH,26.2384
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEHSH,62.6852
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEIBSH,8.5779
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEICSH,0.0
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEKBSH,0.859
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEHASH,60.5458
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEIASH,0.4532
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEISH,9.031
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEHBSH,2.1393
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEJDSH,0.0
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEJBSH,2.374
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEMSH,0.4146
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEKSH,1.7271
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSELSH,0.0
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEJCSH,0.0094
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEKASH,0.868
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEJASH,23.7588
Australia,2023,2023-01-01,BP_OPWLSH,23.0326,GSSEJSH,26.1421
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEKSH,2.2304
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEJDSH,4.3216
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSELSH,1.4212
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEIASH,0.0059
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEKBSH,2.1066
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEJBSH,40.0718
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEJSH,82.7467
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEHSH,11.9657
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEHBSH,4.598
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEMSH,0.0
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEKASH,0.1238
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEISH,1.636
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEJCSH,0.0
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEHASH,7.3677
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEJASH,38.3533
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEICSH,0.0351
Japan,2023,2023-01-01,BP_OPWLSH,2.5726,GSSEIBSH,1.595
Japan,2014,2014-01-01,BP_OPWLSH,3.2998,GSSEJBSH,33.3649
Japan,2014,2014-01-01,BP_OPWLSH,3.2998,GSSEMSH,0.0
Japan,2014,2014-01-01,BP_OPWLSH,3.2998,GSSEJCSH,0.0
